q1,q2,q3,xe,ye,thetae,t1,t2,t3
1.5923442840576172,-1.8551379442214966,0.9110948443412781,13,9.818181818181818,37.061735476454515,12.19,9.41,37.14
1.5920088291168213,-1.8523527383804321,0.9100668430328369,13,9.848484848484848,37.14668669802178,12.19,9.43,37.23
1.5916759967803955,-1.8495683670043945,0.9090347290039062,13,9.878787878787879,37.231447506047374,12.19,9.46,37.31
1.5913443565368652,-1.8467847108840942,0.9079965949058533,13,9.90909090909091,37.31601817026605,12.19,9.48,37.39
1.5910136699676514,-1.844002604484558,0.906956672668457,13,9.93939393939394,37.40039896251783,12.19,9.5,37.47
1.590683937072754,-1.8412213325500488,0.9059134125709534,13,9.969696969696969,37.484590156718056,12.19,9.53,37.55
1.5903568267822266,-1.8384408950805664,0.9048652648925781,13,10.0,37.568592028827496,12.19,9.55,37.63
1.5903568267822266,-1.8384408950805664,0.9048652648925781,13.0,10.0,37.568592028827496,12.19,9.55,37.63
1.5881502628326416,-1.8377935886383057,0.9043101668357849,13.02020202020202,9.969696969696969,37.44163647773664,12.21,9.53,37.51
1.5859441757202148,-1.8371464014053345,0.9037542343139648,13.04040404040404,9.939393939393941,37.31464402482232,12.24,9.51,37.39
1.5837376117706299,-1.8364982604980469,0.9031955003738403,13.06060606060606,9.90909090909091,37.18761590224871,12.26,9.49,37.27
1.5815315246582031,-1.8358510732650757,0.9026392102241516,13.080808080808081,9.878787878787879,37.06055334427487,12.28,9.47,37.15
1.579326868057251,-1.8352044820785522,0.9020806550979614,13.1010101010101,9.848484848484851,36.93345758718396,12.3,9.44,37.02
1.5771214962005615,-1.8345576524734497,0.9015212655067444,13.121212121212121,9.81818181818182,36.80632986921204,12.32,9.42,36.9
1.5749163627624512,-1.8339112997055054,0.900962233543396,13.141414141414142,9.787878787878789,36.67917143047682,12.34,9.4,36.78
1.572711706161499,-1.8332645893096924,0.9004015326499939,13.16161616161616,9.757575757575758,36.55198351290587,12.37,9.38,36.66
1.5705070495605469,-1.8326181173324585,0.8998410105705261,13.181818181818182,9.727272727272727,36.42476736016477,12.39,9.35,36.54
1.568302869796753,-1.8319724798202515,0.8992804288864136,13.202020202020202,9.696969696969695,36.29752421758488,12.41,9.33,36.42
1.566098690032959,-1.8313261270523071,0.8987188935279846,13.222222222222221,9.666666666666668,36.170255332090946,12.43,9.31,36.3
1.5638940334320068,-1.8306798934936523,0.8981564044952393,13.242424242424242,9.636363636363637,36.04296195212832,12.45,9.29,36.17
1.5616910457611084,-1.8300342559814453,0.897593080997467,13.262626262626263,9.606060606060606,35.915645327590276,12.47,9.26,36.05
1.5594863891601562,-1.829389214515686,0.8970311284065247,13.282828282828284,9.575757575757574,35.78830670974469,12.49,9.24,35.93
1.5572834014892578,-1.828743815422058,0.8964663147926331,13.303030303030303,9.545454545454547,35.66094735116091,12.51,9.22,35.81
1.555079698562622,-1.828098177909851,0.8959023952484131,13.323232323232324,9.515151515151516,35.53356850563609,12.54,9.2,35.69
1.5528762340545654,-1.8274527788162231,0.8953378200531006,13.343434343434344,9.484848484848484,35.406171428121674,12.56,9.17,35.57
1.550673246383667,-1.8268078565597534,0.8947744965553284,13.363636363636363,9.454545454545453,35.27875737464943,12.58,9.15,35.45
1.5484700202941895,-1.8261622190475464,0.8942080140113831,13.383838383838384,9.424242424242422,35.15132760225749,12.6,9.13,35.32
1.5462675094604492,-1.8255176544189453,0.8936436772346497,13.404040404040405,9.393939393939391,35.02388336891618,12.62,9.1,35.2
1.544065237045288,-1.8248729705810547,0.8930777311325073,13.424242424242424,9.363636363636363,34.89642593345371,12.64,9.08,35.08
1.5418622493743896,-1.8242278099060059,0.8925120234489441,13.444444444444445,9.333333333333332,34.76895655548177,12.66,9.06,34.96
1.5396599769592285,-1.8235832452774048,0.8919466137886047,13.464646464646465,9.303030303030301,34.641476495320966,12.68,9.03,34.84
1.5374565124511719,-1.8229384422302246,0.8913808465003967,13.484848484848484,9.272727272727273,34.51398701392622,12.7,9.01,34.72
1.5352540016174316,-1.8222935199737549,0.8908142447471619,13.505050505050505,9.242424242424242,34.38648937281193,12.72,8.99,34.59
1.5330512523651123,-1.8216487169265747,0.8902475833892822,13.525252525252526,9.212121212121211,34.2589848339773,12.75,8.96,34.47
1.5308494567871094,-1.8210042715072632,0.8896804451942444,13.545454545454545,9.181818181818183,34.1314746598313,12.77,8.94,34.35
1.5286471843719482,-1.8203593492507935,0.88911372423172,13.565656565656566,9.151515151515152,34.00396011311778,12.79,8.92,34.23
